Coordinate,Chunk number,Block number
4601.3,287,9.300000000000182
4600.7,287,8.699999999999818
-4600.7,-288,7.300000000000182
-4601.3,-288,6.699999999999818
4602.3,287,10.300000000000182
4601.7,287,9.699999999999818
-4601.7,-288,6.300000000000182
-4602.3,-288,5.699999999999818
4603.3,287,11.300000000000182
4602.7,287,10.699999999999818
-4602.7,-288,5.300000000000182
-4603.3,-288,4.699999999999818
4604.3,287,12.300000000000182
4603.7,287,11.699999999999818
-4603.7,-288,4.300000000000182
-4604.3,-288,3.699999999999818
4605.3,287,13.300000000000182
4604.7,287,12.699999999999818
-4604.7,-288,3.300000000000182
-4605.3,-288,2.699999999999818
4606.3,287,14.300000000000182
4605.7,287,13.699999999999818
-4605.7,-288,2.300000000000182
-4606.3,-288,1.699999999999818
4607.3,287,15.300000000000182
4606.7,287,14.699999999999818
-4606.7,-288,1.300000000000182
-4607.3,-288,0.6999999999998181
4608.3,288,0.3000000000001819
4607.7,287,15.699999999999818
-4607.7,-288,0.3000000000001819
-4608.3,-289,15.699999999999818
4609.3,288,1.300000000000182
4608.7,288,0.6999999999998181
-4608.7,-289,15.300000000000182
-4609.3,-289,14.699999999999818
4610.3,288,2.300000000000182
4609.7,288,1.699999999999818
-4609.7,-289,14.300000000000182
-4610.3,-289,13.699999999999818
4611.3,288,3.300000000000182
4610.7,288,2.699999999999818
-4610.7,-289,13.300000000000182
-4611.3,-289,12.699999999999818
4612.3,288,4.300000000000182
4611.7,288,3.699999999999818
-4611.7,-289,12.300000000000182
-4612.3,-289,11.699999999999818
4613.3,288,5.300000000000182
4612.7,288,4.699999999999818
-4612.7,-289,11.300000000000182
-4613.3,-289,10.699999999999818
4614.3,288,6.300000000000182
4613.7,288,5.699999999999818
-4613.7,-289,10.300000000000182
-4614.3,-289,9.699999999999818
4615.3,288,7.300000000000182
4614.7,288,6.699999999999818
-4614.7,-289,9.300000000000182
-4615.3,-289,8.699999999999818
4616.3,288,8.300000000000182
4615.7,288,7.699999999999818
-4615.7,-289,8.300000000000182
-4616.3,-289,7.699999999999818
4617.3,288,9.300000000000182
4616.7,288,8.699999999999818
-4616.7,-289,7.300000000000182
-4617.3,-289,6.699999999999818
4618.3,288,10.300000000000182
4617.7,288,9.699999999999818
-4617.7,-289,6.300000000000182
-4618.3,-289,5.699999999999818
4619.3,288,11.300000000000182
4618.7,288,10.699999999999818
-4618.7,-289,5.300000000000182
-4619.3,-289,4.699999999999818
4620.3,288,12.300000000000182
4619.7,288,11.699999999999818
-4619.7,-289,4.300000000000182
-4620.3,-289,3.699999999999818
4621.3,288,13.300000000000182
4620.7,288,12.699999999999818
-4620.7,-289,3.300000000000182
-4621.3,-289,2.699999999999818
4622.3,288,14.300000000000182
4621.7,288,13.699999999999818
-4621.7,-289,2.300000000000182
-4622.3,-289,1.699999999999818
4623.3,288,15.300000000000182
4622.7,288,14.699999999999818
-4622.7,-289,1.300000000000182
-4623.3,-289,0.6999999999998181
4624.3,289,0.3000000000001819
4623.7,288,15.699999999999818
-4623.7,-289,0.3000000000001819
-4624.3,-290,15.699999999999818
4625.3,289,1.300000000000182
4624.7,289,0.6999999999998181
-4624.7,-290,15.300000000000182
-4625.3,-290,14.699999999999818
4626.3,289,2.300000000000182
4625.7,289,1.699999999999818
-4625.7,-290,14.300000000000182
-4626.3,-290,13.699999999999818
4627.3,289,3.300000000000182
4626.7,289,2.699999999999818
-4626.7,-290,13.300000000000182
-4627.3,-290,12.699999999999818
4628.3,289,4.300000000000182
4627.7,289,3.699999999999818
-4627.7,-290,12.300000000000182
-4628.3,-290,11.699999999999818
4629.3,289,5.300000000000182
4628.7,289,4.699999999999818
-4628.7,-290,11.300000000000182
-4629.3,-290,10.699999999999818
4630.3,289,6.300000000000182
4629.7,289,5.699999999999818
-4629.7,-290,10.300000000000182
-4630.3,-290,9.699999999999818
4631.3,289,7.300000000000182
4630.7,289,6.699999999999818
-4630.7,-290,9.300000000000182
-4631.3,-290,8.699999999999818
4632.3,289,8.300000000000182
4631.7,289,7.699999999999818
-4631.7,-290,8.300000000000182
-4632.3,-290,7.699999999999818
4633.3,289,9.300000000000182
4632.7,289,8.699999999999818
-4632.7,-290,7.300000000000182
-4633.3,-290,6.699999999999818
4634.3,289,10.300000000000182
4633.7,289,9.699999999999818
-4633.7,-290,6.300000000000182
-4634.3,-290,5.699999999999818
4635.3,289,11.300000000000182
4634.7,289,10.699999999999818
-4634.7,-290,5.300000000000182
-4635.3,-290,4.699999999999818
4636.3,289,12.300000000000182
4635.7,289,11.699999999999818
-4635.7,-290,4.300000000000182
-4636.3,-290,3.699999999999818
4637.3,289,13.300000000000182
4636.7,289,12.699999999999818
-4636.7,-290,3.300000000000182
-4637.3,-290,2.699999999999818
4638.3,289,14.300000000000182
4637.7,289,13.699999999999818
-4637.7,-290,2.300000000000182
-4638.3,-290,1.699999999999818
4639.3,289,15.300000000000182
4638.7,289,14.699999999999818
-4638.7,-290,1.300000000000182
-4639.3,-290,0.6999999999998181
4640.3,290,0.3000000000001819
4639.7,289,15.699999999999818
-4639.7,-290,0.3000000000001819
-4640.3,-291,15.699999999999818
4641.3,290,1.300000000000182
4640.7,290,0.6999999999998181
-4640.7,-291,15.300000000000182
-4641.3,-291,14.699999999999818
4642.3,290,2.300000000000182
4641.7,290,1.699999999999818
-4641.7,-291,14.300000000000182
-4642.3,-291,13.699999999999818
4643.3,290,3.300000000000182
4642.7,290,2.699999999999818
-4642.7,-291,13.300000000000182
-4643.3,-291,12.699999999999818
4644.3,290,4.300000000000182
4643.7,290,3.699999999999818
-4643.7,-291,12.300000000000182
-4644.3,-291,11.699999999999818
4645.3,290,5.300000000000182
4644.7,290,4.699999999999818
-4644.7,-291,11.300000000000182
-4645.3,-291,10.699999999999818
4646.3,290,6.300000000000182
4645.7,290,5.699999999999818
-4645.7,-291,10.300000000000182
-4646.3,-291,9.699999999999818
4647.3,290,7.300000000000182
4646.7,290,6.699999999999818
-4646.7,-291,9.300000000000182
-4647.3,-291,8.699999999999818
4648.3,290,8.300000000000182
4647.7,290,7.699999999999818
-4647.7,-291,8.300000000000182
-4648.3,-291,7.699999999999818
4649.3,290,9.300000000000182
4648.7,290,8.699999999999818
-4648.7,-291,7.300000000000182
-4649.3,-291,6.699999999999818
4650.3,290,10.300000000000182
4649.7,290,9.699999999999818
-4649.7,-291,6.300000000000182
-4650.3,-291,5.699999999999818
4651.3,290,11.300000000000182
4650.7,290,10.699999999999818
-4650.7,-291,5.300000000000182
-4651.3,-291,4.699999999999818
4652.3,290,12.300000000000182
4651.7,290,11.699999999999818
-4651.7,-291,4.300000000000182
-4652.3,-291,3.699999999999818
4653.3,290,13.300000000000182
4652.7,290,12.699999999999818
-4652.7,-291,3.300000000000182
-4653.3,-291,2.699999999999818
4654.3,290,14.300000000000182
4653.7,290,13.699999999999818
-4653.7,-291,2.300000000000182
-4654.3,-291,1.699999999999818
4655.3,290,15.300000000000182
4654.7,290,14.699999999999818
-4654.7,-291,1.300000000000182
-4655.3,-291,0.6999999999998181
4656.3,291,0.3000000000001819
4655.7,290,15.699999999999818
-4655.7,-291,0.3000000000001819
-4656.3,-292,15.699999999999818
4657.3,291,1.300000000000182
4656.7,291,0.6999999999998181
-4656.7,-292,15.300000000000182
-4657.3,-292,14.699999999999818
4658.3,291,2.300000000000182
4657.7,291,1.699999999999818
-4657.7,-292,14.300000000000182
-4658.3,-292,13.699999999999818
4659.3,291,3.300000000000182
4658.7,291,2.699999999999818
-4658.7,-292,13.300000000000182
-4659.3,-292,12.699999999999818
4660.3,291,4.300000000000182
4659.7,291,3.699999999999818
-4659.7,-292,12.300000000000182
-4660.3,-292,11.699999999999818
4661.3,291,5.300000000000182
4660.7,291,4.699999999999818
-4660.7,-292,11.300000000000182
-4661.3,-292,10.699999999999818
4662.3,291,6.300000000000182
4661.7,291,5.699999999999818
-4661.7,-292,10.300000000000182
-4662.3,-292,9.699999999999818
4663.3,291,7.300000000000182
4662.7,291,6.699999999999818
-4662.7,-292,9.300000000000182
-4663.3,-292,8.699999999999818
4664.3,291,8.300000000000182
4663.7,291,7.699999999999818
-4663.7,-292,8.300000000000182
-4664.3,-292,7.699999999999818
4665.3,291,9.300000000000182
4664.7,291,8.699999999999818
-4664.7,-292,7.300000000000182
-4665.3,-292,6.699999999999818
4666.3,291,10.300000000000182
4665.7,291,9.699999999999818
-4665.7,-292,6.300000000000182
-4666.3,-292,5.699999999999818
4667.3,291,11.300000000000182
4666.7,291,10.699999999999818
-4666.7,-292,5.300000000000182
-4667.3,-292,4.699999999999818
4668.3,291,12.300000000000182
4667.7,291,11.699999999999818
-4667.7,-292,4.300000000000182
-4668.3,-292,3.699999999999818
4669.3,291,13.300000000000182
4668.7,291,12.699999999999818
-4668.7,-292,3.300000000000182
-4669.3,-292,2.699999999999818
4670.3,291,14.300000000000182
4669.7,291,13.699999999999818
-4669.7,-292,2.300000000000182
-4670.3,-292,1.699999999999818
4671.3,291,15.300000000000182
4670.7,291,14.699999999999818
-4670.7,-292,1.300000000000182
-4671.3,-292,0.6999999999998181
4672.3,292,0.3000000000001819
4671.7,291,15.699999999999818
-4671.7,-292,0.3000000000001819
-4672.3,-293,15.699999999999818
4673.3,292,1.300000000000182
4672.7,292,0.6999999999998181
-4672.7,-293,15.300000000000182
-4673.3,-293,14.699999999999818
4674.3,292,2.300000000000182
4673.7,292,1.699999999999818
-4673.7,-293,14.300000000000182
-4674.3,-293,13.699999999999818
4675.3,292,3.300000000000182
4674.7,292,2.699999999999818
-4674.7,-293,13.300000000000182
-4675.3,-293,12.699999999999818
4676.3,292,4.300000000000182
4675.7,292,3.699999999999818
-4675.7,-293,12.300000000000182
-4676.3,-293,11.699999999999818
4677.3,292,5.300000000000182
4676.7,292,4.699999999999818
-4676.7,-293,11.300000000000182
-4677.3,-293,10.699999999999818
4678.3,292,6.300000000000182
4677.7,292,5.699999999999818
-4677.7,-293,10.300000000000182
-4678.3,-293,9.699999999999818
4679.3,292,7.300000000000182
4678.7,292,6.699999999999818
-4678.7,-293,9.300000000000182
-4679.3,-293,8.699999999999818
4680.3,292,8.300000000000182
4679.7,292,7.699999999999818
-4679.7,-293,8.300000000000182
-4680.3,-293,7.699999999999818
4681.3,292,9.300000000000182
4680.7,292,8.699999999999818
-4680.7,-293,7.300000000000182
-4681.3,-293,6.699999999999818
4682.3,292,10.300000000000182
4681.7,292,9.699999999999818
-4681.7,-293,6.300000000000182
-4682.3,-293,5.699999999999818
4683.3,292,11.300000000000182
4682.7,292,10.699999999999818
-4682.7,-293,5.300000000000182
-4683.3,-293,4.699999999999818
4684.3,292,12.300000000000182
4683.7,292,11.699999999999818
-4683.7,-293,4.300000000000182
-4684.3,-293,3.699999999999818
4685.3,292,13.300000000000182
4684.7,292,12.699999999999818
-4684.7,-293,3.300000000000182
-4685.3,-293,2.699999999999818
4686.3,292,14.300000000000182
4685.7,292,13.699999999999818
-4685.7,-293,2.300000000000182
-4686.3,-293,1.699999999999818
4687.3,292,15.300000000000182
4686.7,292,14.699999999999818
-4686.7,-293,1.300000000000182
-4687.3,-293,0.6999999999998181
4688.3,293,0.3000000000001819
4687.7,292,15.699999999999818
-4687.7,-293,0.3000000000001819
-4688.3,-294,15.699999999999818
4689.3,293,1.300000000000182
4688.7,293,0.6999999999998181
-4688.7,-294,15.300000000000182
-4689.3,-294,14.699999999999818
4690.3,293,2.300000000000182
4689.7,293,1.699999999999818
-4689.7,-294,14.300000000000182
-4690.3,-294,13.699999999999818
4691.3,293,3.300000000000182
4690.7,293,2.699999999999818
-4690.7,-294,13.300000000000182
-4691.3,-294,12.699999999999818
4692.3,293,4.300000000000182
4691.7,293,3.699999999999818
-4691.7,-294,12.300000000000182
-4692.3,-294,11.699999999999818
4693.3,293,5.300000000000182
4692.7,293,4.699999999999818
-4692.7,-294,11.300000000000182
-4693.3,-294,10.699999999999818
4694.3,293,6.300000000000182
4693.7,293,5.699999999999818
-4693.7,-294,10.300000000000182
-4694.3,-294,9.699999999999818
4695.3,293,7.300000000000182
4694.7,293,6.699999999999818
-4694.7,-294,9.300000000000182
-4695.3,-294,8.699999999999818
4696.3,293,8.300000000000182
4695.7,293,7.699999999999818
-4695.7,-294,8.300000000000182
-4696.3,-294,7.699999999999818
4697.3,293,9.300000000000182
4696.7,293,8.699999999999818
-4696.7,-294,7.300000000000182
-4697.3,-294,6.699999999999818
4698.3,293,10.300000000000182
4697.7,293,9.699999999999818
-4697.7,-294,6.300000000000182
-4698.3,-294,5.699999999999818
4699.3,293,11.300000000000182
4698.7,293,10.699999999999818
-4698.7,-294,5.300000000000182
-4699.3,-294,4.699999999999818
4700.3,293,12.300000000000182
4699.7,293,11.699999999999818
-4699.7,-294,4.300000000000182
-4700.3,-294,3.699999999999818
4701.3,293,13.300000000000182
4700.7,293,12.699999999999818
-4700.7,-294,3.300000000000182
-4701.3,-294,2.699999999999818
4702.3,293,14.300000000000182
4701.7,293,13.699999999999818
-4701.7,-294,2.300000000000182
-4702.3,-294,1.699999999999818
4703.3,293,15.300000000000182
4702.7,293,14.699999999999818
-4702.7,-294,1.300000000000182
-4703.3,-294,0.6999999999998181
4704.3,294,0.3000000000001819
4703.7,293,15.699999999999818
-4703.7,-294,0.3000000000001819
-4704.3,-295,15.699999999999818
4705.3,294,1.300000000000182
4704.7,294,0.6999999999998181
-4704.7,-295,15.300000000000182
-4705.3,-295,14.699999999999818
4706.3,294,2.300000000000182
4705.7,294,1.699999999999818
-4705.7,-295,14.300000000000182
-4706.3,-295,13.699999999999818
4707.3,294,3.300000000000182
4706.7,294,2.699999999999818
-4706.7,-295,13.300000000000182
-4707.3,-295,12.699999999999818
4708.3,294,4.300000000000182
4707.7,294,3.699999999999818
-4707.7,-295,12.300000000000182
-4708.3,-295,11.699999999999818
4709.3,294,5.300000000000182
4708.7,294,4.699999999999818
-4708.7,-295,11.300000000000182
-4709.3,-295,10.699999999999818
4710.3,294,6.300000000000182
4709.7,294,5.699999999999818
-4709.7,-295,10.300000000000182
-4710.3,-295,9.699999999999818
4711.3,294,7.300000000000182
4710.7,294,6.699999999999818
-4710.7,-295,9.300000000000182
-4711.3,-295,8.699999999999818
4712.3,294,8.300000000000182
4711.7,294,7.699999999999818
-4711.7,-295,8.300000000000182
-4712.3,-295,7.699999999999818
4713.3,294,9.300000000000182
4712.7,294,8.699999999999818
-4712.7,-295,7.300000000000182
-4713.3,-295,6.699999999999818
4714.3,294,10.300000000000182
4713.7,294,9.699999999999818
-4713.7,-295,6.300000000000182
-4714.3,-295,5.699999999999818
4715.3,294,11.300000000000182
4714.7,294,10.699999999999818
-4714.7,-295,5.300000000000182
-4715.3,-295,4.699999999999818
4716.3,294,12.300000000000182
4715.7,294,11.699999999999818
-4715.7,-295,4.300000000000182
-4716.3,-295,3.699999999999818
4717.3,294,13.300000000000182
4716.7,294,12.699999999999818
-4716.7,-295,3.300000000000182
-4717.3,-295,2.699999999999818
4718.3,294,14.300000000000182
4717.7,294,13.699999999999818
-4717.7,-295,2.300000000000182
-4718.3,-295,1.699999999999818
4719.3,294,15.300000000000182
4718.7,294,14.699999999999818
-4718.7,-295,1.300000000000182
-4719.3,-295,0.6999999999998181
4720.3,295,0.3000000000001819
4719.7,294,15.699999999999818
-4719.7,-295,0.3000000000001819
-4720.3,-296,15.699999999999818
4721.3,295,1.300000000000182
4720.7,295,0.6999999999998181
-4720.7,-296,15.300000000000182
-4721.3,-296,14.699999999999818
4722.3,295,2.300000000000182
4721.7,295,1.699999999999818
-4721.7,-296,14.300000000000182
-4722.3,-296,13.699999999999818
4723.3,295,3.300000000000182
4722.7,295,2.699999999999818
-4722.7,-296,13.300000000000182
-4723.3,-296,12.699999999999818
4724.3,295,4.300000000000182
4723.7,295,3.699999999999818
-4723.7,-296,12.300000000000182
-4724.3,-296,11.699999999999818
4725.3,295,5.300000000000182
4724.7,295,4.699999999999818
-4724.7,-296,11.300000000000182
-4725.3,-296,10.699999999999818
4726.3,295,6.300000000000182
4725.7,295,5.699999999999818
-4725.7,-296,10.300000000000182
-4726.3,-296,9.699999999999818
4727.3,295,7.300000000000182
4726.7,295,6.699999999999818
-4726.7,-296,9.300000000000182
-4727.3,-296,8.699999999999818
4728.3,295,8.300000000000182
4727.7,295,7.699999999999818
-4727.7,-296,8.300000000000182
-4728.3,-296,7.699999999999818
4729.3,295,9.300000000000182
4728.7,295,8.699999999999818
-4728.7,-296,7.300000000000182
-4729.3,-296,6.699999999999818
4730.3,295,10.300000000000182
4729.7,295,9.699999999999818
-4729.7,-296,6.300000000000182
-4730.3,-296,5.699999999999818
4731.3,295,11.300000000000182
4730.7,295,10.699999999999818
-4730.7,-296,5.300000000000182
-4731.3,-296,4.699999999999818
4732.3,295,12.300000000000182
4731.7,295,11.699999999999818
-4731.7,-296,4.300000000000182
-4732.3,-296,3.699999999999818
4733.3,295,13.300000000000182
4732.7,295,12.699999999999818
-4732.7,-296,3.300000000000182
-4733.3,-296,2.699999999999818
4734.3,295,14.300000000000182
4733.7,295,13.699999999999818
-4733.7,-296,2.300000000000182
-4734.3,-296,1.699999999999818
4735.3,295,15.300000000000182
4734.7,295,14.699999999999818
-4734.7,-296,1.300000000000182
-4735.3,-296,0.6999999999998181
4736.3,296,0.3000000000001819
4735.7,295,15.699999999999818
-4735.7,-296,0.3000000000001819
-4736.3,-297,15.699999999999818
4737.3,296,1.300000000000182
4736.7,296,0.6999999999998181
-4736.7,-297,15.300000000000182
-4737.3,-297,14.699999999999818
4738.3,296,2.300000000000182
4737.7,296,1.699999999999818
-4737.7,-297,14.300000000000182
-4738.3,-297,13.699999999999818
4739.3,296,3.300000000000182
4738.7,296,2.699999999999818
-4738.7,-297,13.300000000000182
-4739.3,-297,12.699999999999818
4740.3,296,4.300000000000182
4739.7,296,3.699999999999818
-4739.7,-297,12.300000000000182
-4740.3,-297,11.699999999999818
4741.3,296,5.300000000000182
4740.7,296,4.699999999999818
-4740.7,-297,11.300000000000182
-4741.3,-297,10.699999999999818
4742.3,296,6.300000000000182
4741.7,296,5.699999999999818
-4741.7,-297,10.300000000000182
-4742.3,-297,9.699999999999818
4743.3,296,7.300000000000182
4742.7,296,6.699999999999818
-4742.7,-297,9.300000000000182
-4743.3,-297,8.699999999999818
4744.3,296,8.300000000000182
4743.7,296,7.699999999999818
-4743.7,-297,8.300000000000182
-4744.3,-297,7.699999999999818
4745.3,296,9.300000000000182
4744.7,296,8.699999999999818
-4744.7,-297,7.300000000000182
-4745.3,-297,6.699999999999818
4746.3,296,10.300000000000182
4745.7,296,9.699999999999818
-4745.7,-297,6.300000000000182
-4746.3,-297,5.699999999999818
4747.3,296,11.300000000000182
4746.7,296,10.699999999999818
-4746.7,-297,5.300000000000182
-4747.3,-297,4.699999999999818
4748.3,296,12.300000000000182
4747.7,296,11.699999999999818
-4747.7,-297,4.300000000000182
-4748.3,-297,3.699999999999818
4749.3,296,13.300000000000182
4748.7,296,12.699999999999818
-4748.7,-297,3.300000000000182
-4749.3,-297,2.699999999999818
4750.3,296,14.300000000000182
4749.7,296,13.699999999999818
-4749.7,-297,2.300000000000182
-4750.3,-297,1.699999999999818
4751.3,296,15.300000000000182
4750.7,296,14.699999999999818
-4750.7,-297,1.300000000000182
-4751.3,-297,0.6999999999998181
4752.3,297,0.3000000000001819
4751.7,296,15.699999999999818
-4751.7,-297,0.3000000000001819
-4752.3,-298,15.699999999999818
4753.3,297,1.300000000000182
